GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM,VISITOR_TEAM,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
10/9/2010,11000035,Final,New Orleans Pelicans,Memphis Grizzlies,2010,New Orleans Pelicans,90,0.366,0.826,0.579,19,40,Memphis Grizzlies,97,0.436,0.839,0.231,16,51,0
10/9/2010,11000036,Final,San Antonio Spurs,Miami Heat,2010,San Antonio Spurs,90,0.438,0.733,0.286,20,41,Miami Heat,73,0.375,0.682,0.364,11,43,1
10/9/2010,11000033,Final,Phoenix Suns,Dallas Mavericks,2010,Phoenix Suns,98,0.395,0.711,0.269,20,39,Dallas Mavericks,90,0.395,0.667,0.353,20,46,1
10/8/2010,11000027,Final,Indiana Pacers,Orlando Magic,2010,Indiana Pacers,86,0.363,0.889,0.235,12,40,Orlando Magic,93,0.351,0.651,0.333,14,53,0
10/8/2010,11000028,Final,Detroit Pistons,Milwaukee Bucks,2010,Detroit Pistons,115,0.512,0.87,0.45,28,44,Milwaukee Bucks,110,0.435,0.875,0.471,20,37,1
10/8/2010,11000025,Final,Chicago Bulls,Washington Wizards,2010,Chicago Bulls,107,0.527,0.583,0.571,28,48,Washington Wizards,96,0.462,0.542,0.44,22,32,1
10/8/2010,11000030,Final,Miami Heat,Oklahoma City Thunder,2010,Miami Heat,103,0.432,0.824,0.217,26,47,Oklahoma City Thunder,96,0.356,0.973,0.4,17,31,1
10/8/2010,11000026,Final,Denver Nuggets,Portland Trail Blazers,2010,Denver Nuggets,109,0.5,0.615,0.478,22,44,Portland Trail Blazers,99,0.442,0.619,0.4,25,42,1
10/8/2010,11000029,Final,Golden State Warriors,Los Angeles Clippers,2010,Golden State Warriors,127,0.557,0.893,0.667,28,49,Los Angeles Clippers,87,0.378,0.548,0.32,21,40,1
10/7/2010,11000017,Final,Atlanta Hawks,Memphis Grizzlies,2010,Atlanta Hawks,111,0.519,0.614,0.222,26,39,Memphis Grizzlies,115,0.449,0.909,0.556,16,35,0
10/7/2010,11000018,Final,Cleveland Cavaliers,Washington Wizards,2010,Cleveland Cavaliers,83,0.353,0.8,0.25,18,52,Washington Wizards,97,0.404,0.85,0.4,25,41,0
10/7/2010,11000019,Final,Brooklyn Nets,Boston Celtics,2010,Brooklyn Nets,92,0.4,0.738,0.278,19,40,Boston Celtics,96,0.425,0.667,0.533,21,46,0
10/7/2010,11000022,Final,Dallas Mavericks,Chicago Bulls,2010,Dallas Mavericks,88,0.387,0.871,0.3,16,54,Chicago Bulls,83,0.427,0.722,0.286,22,34,1
10/7/2010,11000023,Final,Houston Rockets,San Antonio Spurs,2010,Houston Rockets,90,0.405,0.722,0.308,18,43,San Antonio Spurs,87,0.37,0.75,0.25,22,49,1
10/7/2010,11000021,Final,Utah Jazz,Portland Trail Blazers,2010,Utah Jazz,100,0.485,0.63,0.467,19,43,Portland Trail Blazers,96,0.447,0.679,0.474,25,33,1
10/7/2010,11000020,Final,Sacramento Kings,Los Angeles Clippers,2010,Sacramento Kings,88,0.413,0.605,0,12,37,Los Angeles Clippers,120,0.539,0.702,0.357,21,45,0
10/6/2010,11000016,Final,Minnesota Timberwolves,New York Knicks,2010,Minnesota Timberwolves,106,0.4,0.761,0.5,19,62,New York Knicks,100,0.4,0.76,0.29,24,35,1
10/6/2010,11000012,Final,Charlotte Hornets,Oklahoma City Thunder,2010,Charlotte Hornets,93,0.478,0.75,0.5,23,40,Oklahoma City Thunder,97,0.395,0.714,0.421,19,41,0
10/6/2010,11000015,Final,Boston Celtics,Philadelphia 76ers,2010,Boston Celtics,93,0.443,0.86,0.222,16,48,Philadelphia 76ers,65,0.269,0.844,0.125,10,32,1
10/6/2010,11000013,Final,Memphis Grizzlies,Indiana Pacers,2010,Memphis Grizzlies,87,0.465,0.552,0.294,16,49,Indiana Pacers,85,0.377,0.621,0.31,17,35,1
10/6/2010,11000014,Final,Phoenix Suns,Toronto Raptors,2010,Phoenix Suns,78,0.378,0.576,0.167,14,39,Toronto Raptors,129,0.506,0.745,0.6,21,45,0
10/5/2010,11000004,Final,Cleveland Cavaliers,Charlotte Hornets,2010,Cleveland Cavaliers,87,0.364,0.8,0.25,15,59,Charlotte Hornets,72,0.317,0.621,0.2,16,45,1
10/5/2010,11000007,Final,Philadelphia 76ers,Brooklyn Nets,2010,Philadelphia 76ers,96,0.375,0.816,0.111,14,39,Brooklyn Nets,103,0.507,0.657,0.667,24,48,0
10/5/2010,11000011,Final,Miami Heat,Detroit Pistons,2010,Miami Heat,105,0.532,0.625,0.333,23,39,Detroit Pistons,89,0.433,0.696,0.417,13,32,1
10/5/2010,11000006,Final,Milwaukee Bucks,Chicago Bulls,2010,Milwaukee Bucks,92,0.508,0.852,0.25,19,42,Chicago Bulls,83,0.425,0.621,0.25,19,27,1
10/5/2010,11000005,Final,Houston Rockets,Orlando Magic,2010,Houston Rockets,88,0.395,0.8,0.267,15,45,Orlando Magic,97,0.481,0.867,0.286,22,41,0
10/5/2010,11000010,Final,Dallas Mavericks,Washington Wizards,2010,Dallas Mavericks,94,0.438,0.731,0.278,26,46,Washington Wizards,97,0.468,0.69,0.278,19,37,0
10/5/2010,11000008,Final,Portland Trail Blazers,Los Angeles Clippers,2010,Portland Trail Blazers,115,0.481,0.862,0.593,22,36,Los Angeles Clippers,86,0.438,0.739,0.25,17,35,1
10/5/2010,11000009,Final,Sacramento Kings,Phoenix Suns,2010,Sacramento Kings,109,0.517,0.722,0.353,24,47,Phoenix Suns,95,0.486,0.7,0.125,19,36,1
10/4/2010,11000003,Final,Minnesota Timberwolves,Los Angeles Lakers,2010,Minnesota Timberwolves,111,0.541,0.719,0.667,26,37,Los Angeles Lakers,92,0.443,0.545,0.286,26,40,1
6/17/2010,40900407,Final,Los Angeles Lakers,Boston Celtics,2009,Los Angeles Lakers,83,0.325,0.676,0.2,11,53,Boston Celtics,79,0.408,0.882,0.375,18,40,1
6/15/2010,40900406,Final,Los Angeles Lakers,Boston Celtics,2009,Los Angeles Lakers,89,0.418,0.895,0.316,17,52,Boston Celtics,67,0.333,0.6,0.217,17,39,1
6/13/2010,40900405,Final,Boston Celtics,Los Angeles Lakers,2009,Boston Celtics,92,0.563,0.692,0.25,21,35,Los Angeles Lakers,86,0.397,0.654,0.368,12,34,1
6/10/2010,40900404,Final,Boston Celtics,Los Angeles Lakers,2009,Boston Celtics,96,0.446,0.826,0.25,15,41,Los Angeles Lakers,89,0.451,0.818,0.35,13,34,1
6/8/2010,40900403,Final,Boston Celtics,Los Angeles Lakers,2009,Boston Celtics,84,0.438,0.667,0.222,20,35,Los Angeles Lakers,91,0.447,0.875,0.133,13,43,0
6/6/2010,40900402,Final,Los Angeles Lakers,Boston Celtics,2009,Los Angeles Lakers,94,0.408,0.756,0.227,18,39,Boston Celtics,103,0.429,0.769,0.688,28,44,0
6/3/2010,40900401,Final,Los Angeles Lakers,Boston Celtics,2009,Los Angeles Lakers,102,0.487,0.774,0.4,18,42,Boston Celtics,89,0.433,0.833,0.1,19,31,1
5/29/2010,40900316,Final,Phoenix Suns,Los Angeles Lakers,2009,Phoenix Suns,103,0.467,0.828,0.346,19,31,Los Angeles Lakers,111,0.47,0.821,0.417,18,41,0
5/28/2010,40900306,Final,Boston Celtics,Orlando Magic,2009,Boston Celtics,96,0.427,0.815,0.455,19,45,Orlando Magic,84,0.431,0.593,0.273,14,35,1
5/27/2010,40900315,Final,Los Angeles Lakers,Phoenix Suns,2009,Los Angeles Lakers,103,0.418,0.87,0.292,28,49,Phoenix Suns,101,0.468,0.69,0.333,19,40,1
5/26/2010,40900305,Final,Orlando Magic,Boston Celtics,2009,Orlando Magic,113,0.522,0.8,0.52,16,43,Boston Celtics,92,0.431,0.767,0.438,19,26,1
5/25/2010,40900314,Final,Phoenix Suns,Los Angeles Lakers,2009,Phoenix Suns,115,0.488,0.688,0.367,23,51,Los Angeles Lakers,106,0.495,0.538,0.321,25,36,1
5/24/2010,40900304,Final,Boston Celtics,Orlando Magic,2009,Boston Celtics,92,0.421,0.767,0.278,19,47,Orlando Magic,96,0.446,0.606,0.357,19,43,0
5/23/2010,40900313,Final,Phoenix Suns,Los Angeles Lakers,2009,Phoenix Suns,118,0.463,0.881,0.25,19,40,Los Angeles Lakers,109,0.483,0.8,0.281,20,41,1
5/22/2010,40900303,Final,Boston Celtics,Orlando Magic,2009,Boston Celtics,94,0.466,0.714,0.545,23,43,Orlando Magic,71,0.369,0.833,0.267,10,36,1
5/19/2010,40900312,Final,Los Angeles Lakers,Phoenix Suns,2009,Los Angeles Lakers,124,0.577,0.735,0.563,32,39,Phoenix Suns,112,0.494,0.769,0.417,29,34,1
5/18/2010,40900302,Final,Orlando Magic,Boston Celtics,2009,Orlando Magic,92,0.394,0.763,0.389,18,36,Boston Celtics,95,0.459,0.786,0.333,20,38,0
5/17/2010,40900311,Final,Los Angeles Lakers,Phoenix Suns,2009,Los Angeles Lakers,128,0.58,0.818,0.471,26,42,Phoenix Suns,107,0.494,0.75,0.227,25,34,1
5/16/2010,40900301,Final,Orlando Magic,Boston Celtics,2009,Orlando Magic,88,0.416,0.731,0.227,10,45,Boston Celtics,92,0.446,0.769,0.429,21,38,0
5/13/2010,40900206,Final,Boston Celtics,Cleveland Cavaliers,2009,Boston Celtics,94,0.442,0.636,0.294,24,37,Cleveland Cavaliers,85,0.384,0.706,0.294,17,48,1
5/11/2010,40900205,Final,Cleveland Cavaliers,Boston Celtics,2009,Cleveland Cavaliers,88,0.412,0.794,0.333,20,31,Boston Celtics,120,0.55,0.706,0.533,25,41,0
5/10/2010,40900214,Final,Atlanta Hawks,Orlando Magic,2009,Atlanta Hawks,84,0.405,0.724,0.25,17,30,Orlando Magic,98,0.554,0.526,0.432,27,37,0
5/10/2010,40900234,Final,Utah Jazz,Los Angeles Lakers,2009,Utah Jazz,96,0.457,0.667,0.25,16,45,Los Angeles Lakers,111,0.458,0.806,0.353,14,42,0
5/9/2010,40900204,Final,Boston Celtics,Cleveland Cavaliers,2009,Boston Celtics,97,0.447,0.7,0.071,19,47,Cleveland Cavaliers,87,0.403,0.744,0.19,19,33,1
5/9/2010,40900224,Final,San Antonio Spurs,Phoenix Suns,2009,San Antonio Spurs,101,0.467,0.75,0.364,20,42,Phoenix Suns,107,0.457,0.821,0.417,22,37,0
5/8/2010,40900213,Final,Atlanta Hawks,Orlando Magic,2009,Atlanta Hawks,75,0.349,0.684,0.267,9,34,Orlando Magic,105,0.507,0.676,0.345,21,51,0
5/8/2010,40900233,Final,Utah Jazz,Los Angeles Lakers,2009,Utah Jazz,110,0.481,0.839,0.455,23,42,Los Angeles Lakers,111,0.471,0.842,0.448,18,39,0
5/7/2010,40900203,Final,Boston Celtics,Cleveland Cavaliers,2009,Boston Celtics,95,0.427,0.724,0.235,20,30,Cleveland Cavaliers,124,0.595,0.912,0.417,25,45,0
5/7/2010,40900223,Final,San Antonio Spurs,Phoenix Suns,2009,San Antonio Spurs,96,0.45,0.571,0.5,17,43,Phoenix Suns,110,0.532,0.647,0.577,16,37,0
5/6/2010,40900212,Final,Orlando Magic,Atlanta Hawks,2009,Orlando Magic,112,0.559,0.692,0.391,16,35,Atlanta Hawks,98,0.413,0.968,0.545,16,41,1
5/5/2010,40900222,Final,Phoenix Suns,San Antonio Spurs,2009,Phoenix Suns,110,0.424,0.784,0.474,19,49,San Antonio Spurs,102,0.506,0.682,0.389,28,37,1
5/4/2010,40900211,Final,Orlando Magic,Atlanta Hawks,2009,Orlando Magic,114,0.524,0.708,0.391,23,53,Atlanta Hawks,71,0.346,0.722,0.154,12,35,1
5/4/2010,40900232,Final,Los Angeles Lakers,Utah Jazz,2009,Los Angeles Lakers,111,0.506,0.75,0.235,26,58,Utah Jazz,103,0.396,0.679,0.421,27,40,1
5/3/2010,40900202,Final,Cleveland Cavaliers,Boston Celtics,2009,Cleveland Cavaliers,86,0.4,0.684,0.19,17,32,Boston Celtics,104,0.513,0.833,0.474,30,43,0
5/3/2010,40900221,Final,Phoenix Suns,San Antonio Spurs,2009,Phoenix Suns,111,0.519,0.759,0.35,16,44,San Antonio Spurs,102,0.458,0.71,0.211,18,38,1
5/2/2010,40900127,Final,Atlanta Hawks,Milwaukee Bucks,2009,Atlanta Hawks,95,0.474,0.81,0.375,21,55,Milwaukee Bucks,74,0.326,0.737,0.211,15,34,1
5/2/2010,40900231,Final,Los Angeles Lakers,Utah Jazz,2009,Los Angeles Lakers,104,0.532,0.741,0.167,18,43,Utah Jazz,99,0.447,0.857,0.278,24,38,1
5/1/2010,40900201,Final,Cleveland Cavaliers,Boston Celtics,2009,Cleveland Cavaliers,101,0.487,0.677,0.333,18,41,Boston Celtics,93,0.444,0.81,0.25,20,41,1
4/30/2010,40900126,Final,Milwaukee Bucks,Atlanta Hawks,2009,Milwaukee Bucks,69,0.329,1,0.269,14,42,Atlanta Hawks,83,0.383,0.727,0.313,15,51,0
4/30/2010,40900146,Final,Oklahoma City Thunder,Los Angeles Lakers,2009,Oklahoma City Thunder,94,0.365,0.871,0.263,21,42,Los Angeles Lakers,95,0.468,0.643,0.5,23,43,0
4/30/2010,40900176,Final,Utah Jazz,Denver Nuggets,2009,Utah Jazz,112,0.522,0.667,0.4,26,45,Denver Nuggets,104,0.434,0.675,0.294,19,39,1
4/29/2010,40900156,Final,San Antonio Spurs,Dallas Mavericks,2009,San Antonio Spurs,97,0.474,0.613,0.333,23,43,Dallas Mavericks,87,0.438,0.8,0.25,15,40,1
4/29/2010,40900166,Final,Portland Trail Blazers,Phoenix Suns,2009,Portland Trail Blazers,90,0.38,0.792,0.478,22,35,Phoenix Suns,99,0.473,0.654,0.522,21,40,0
4/28/2010,40900125,Final,Atlanta Hawks,Milwaukee Bucks,2009,Atlanta Hawks,87,0.434,0.765,0.182,16,39,Milwaukee Bucks,91,0.405,0.793,0.421,16,39,0
4/28/2010,40900175,Final,Denver Nuggets,Utah Jazz,2009,Denver Nuggets,116,0.507,0.786,0.529,20,40,Utah Jazz,102,0.452,0.76,0.389,19,41,1
4/27/2010,40900135,Final,Boston Celtics,Miami Heat,2009,Boston Celtics,96,0.486,0.864,0.583,28,38,Miami Heat,86,0.392,0.864,0.25,18,38,1
4/27/2010,40900105,Final,Cleveland Cavaliers,Chicago Bulls,2009,Cleveland Cavaliers,96,0.466,0.643,0.385,23,37,Chicago Bulls,94,0.461,0.759,0.2,15,39,1
4/27/2010,40900155,Final,Dallas Mavericks,San Antonio Spurs,2009,Dallas Mavericks,103,0.44,0.697,0.25,20,52,San Antonio Spurs,81,0.359,0.786,0.188,11,41,1
4/27/2010,40900145,Final,Los Angeles Lakers,Oklahoma City Thunder,2009,Los Angeles Lakers,111,0.538,0.71,0.357,27,45,Oklahoma City Thunder,87,0.369,0.75,0.35,18,42,1
4/26/2010,40900114,Final,Charlotte Hornets,Orlando Magic,2009,Charlotte Hornets,90,0.451,0.636,0.263,27,36,Orlando Magic,99,0.418,0.714,0.394,18,38,0
4/26/2010,40900124,Final,Milwaukee Bucks,Atlanta Hawks,2009,Milwaukee Bucks,111,0.551,0.875,0.389,17,33,Atlanta Hawks,104,0.475,0.857,0.526,14,33,1
4/26/2010,40900165,Final,Phoenix Suns,Portland Trail Blazers,2009,Phoenix Suns,107,0.466,0.906,0.37,21,41,Portland Trail Blazers,88,0.464,0.708,0.389,21,29,1
4/25/2010,40900134,Final,Miami Heat,Boston Celtics,2009,Miami Heat,101,0.5,0.6,0.556,16,43,Boston Celtics,92,0.493,0.593,0.381,19,35,1
4/25/2010,40900104,Final,Chicago Bulls,Cleveland Cavaliers,2009,Chicago Bulls,98,0.374,0.813,0.333,14,49,Cleveland Cavaliers,121,0.532,0.735,0.48,21,41,0
4/25/2010,40900154,Final,San Antonio Spurs,Dallas Mavericks,2009,San Antonio Spurs,92,0.453,0.643,0.353,19,43,Dallas Mavericks,89,0.416,0.783,0.368,17,48,1
4/25/2010,40900174,Final,Utah Jazz,Denver Nuggets,2009,Utah Jazz,117,0.532,0.714,0.278,24,39,Denver Nuggets,106,0.44,0.743,0.375,13,45,1
4/24/2010,40900113,Final,Charlotte Hornets,Orlando Magic,2009,Charlotte Hornets,86,0.419,0.826,0.217,17,33,Orlando Magic,90,0.443,0.76,0.3,14,43,0
4/24/2010,40900164,Final,Portland Trail Blazers,Phoenix Suns,2009,Portland Trail Blazers,96,0.443,0.75,0.357,26,45,Phoenix Suns,87,0.434,0.714,0.261,17,39,1
4/24/2010,40900123,Final,Milwaukee Bucks,Atlanta Hawks,2009,Milwaukee Bucks,107,0.513,0.938,0.435,23,44,Atlanta Hawks,89,0.391,0.72,0.2,16,41,1
4/24/2010,40900144,Final,Oklahoma City Thunder,Los Angeles Lakers,2009,Oklahoma City Thunder,110,0.408,0.875,0.333,15,50,Los Angeles Lakers,89,0.415,0.607,0.182,19,43,1
4/23/2010,40900133,Final,Miami Heat,Boston Celtics,2009,Miami Heat,98,0.506,0.824,0.333,20,34,Boston Celtics,100,0.468,0.783,0.348,19,38,0
4/23/2010,40900153,Final,San Antonio Spurs,Dallas Mavericks,2009,San Antonio Spurs,94,0.487,0.769,0,19,36,Dallas Mavericks,90,0.447,0.933,0.4,17,36,1
4/23/2010,40900173,Final,Utah Jazz,Denver Nuggets,2009,Utah Jazz,105,0.47,0.645,0.389,27,43,Denver Nuggets,93,0.431,0.771,0.267,12,40,1
4/22/2010,40900103,Final,Chicago Bulls,Cleveland Cavaliers,2009,Chicago Bulls,108,0.5,0.76,0.417,22,42,Cleveland Cavaliers,106,0.439,0.645,0.4,21,43,1
4/22/2010,40900143,Final,Oklahoma City Thunder,Los Angeles Lakers,2009,Oklahoma City Thunder,101,0.413,0.794,0.421,16,53,Los Angeles Lakers,96,0.452,0.833,0.323,22,39,1
4/22/2010,40900163,Final,Portland Trail Blazers,Phoenix Suns,2009,Portland Trail Blazers,89,0.442,0.571,0.313,20,37,Phoenix Suns,108,0.529,0.7,0.464,21,35,0
4/21/2010,40900112,Final,Orlando Magic,Charlotte Hornets,2009,Orlando Magic,92,0.453,0.686,0.37,17,36,Charlotte Hornets,77,0.439,0.722,0.429,18,36,1
4/21/2010,40900152,Final,Dallas Mavericks,San Antonio Spurs,2009,Dallas Mavericks,88,0.365,0.95,0.368,19,42,San Antonio Spurs,102,0.482,0.636,0.533,18,51,0
4/20/2010,40900122,Final,Atlanta Hawks,Milwaukee Bucks,2009,Atlanta Hawks,96,0.475,0.85,0.273,26,40,Milwaukee Bucks,86,0.411,0.571,0.167,18,47,1
4/20/2010,40900132,Final,Boston Celtics,Miami Heat,2009,Boston Celtics,106,0.48,0.815,0.6,26,50,Miami Heat,77,0.382,0.625,0.5,16,33,1
4/20/2010,40900162,Final,Phoenix Suns,Portland Trail Blazers,2009,Phoenix Suns,119,0.523,0.875,0.4,26,43,Portland Trail Blazers,90,0.382,0.848,0.333,12,34,1
4/20/2010,40900142,Final,Los Angeles Lakers,Oklahoma City Thunder,2009,Los Angeles Lakers,95,0.375,0.719,0.273,20,49,Oklahoma City Thunder,92,0.392,0.879,0.263,13,37,1
4/19/2010,40900102,Final,Cleveland Cavaliers,Chicago Bulls,2009,Cleveland Cavaliers,112,0.563,0.917,0.5,24,36,Chicago Bulls,102,0.441,0.941,0.308,25,37,1
4/19/2010,40900172,Final,Denver Nuggets,Utah Jazz,2009,Denver Nuggets,111,0.467,0.841,0.222,22,32,Utah Jazz,114,0.529,0.766,0.462,26,32,0
4/18/2010,40900141,Final,Los Angeles Lakers,Oklahoma City Thunder,2009,Los Angeles Lakers,87,0.41,0.682,0.364,14,41,Oklahoma City Thunder,79,0.403,0.792,0.125,14,36,1
4/18/2010,40900111,Final,Orlando Magic,Charlotte Hornets,2009,Orlando Magic,98,0.446,0.704,0.433,13,34,Charlotte Hornets,89,0.465,0.714,0.25,19,41,1
4/18/2010,40900151,Final,Dallas Mavericks,San Antonio Spurs,2009,Dallas Mavericks,100,0.473,0.735,0.357,23,45,San Antonio Spurs,94,0.5,0.857,0.364,19,37,1
4/18/2010,40900161,Final,Phoenix Suns,Portland Trail Blazers,2009,Phoenix Suns,100,0.418,0.813,0.344,20,47,Portland Trail Blazers,105,0.469,0.742,0.353,16,44,0
4/17/2010,40900101,Final,Cleveland Cavaliers,Chicago Bulls,2009,Cleveland Cavaliers,96,0.464,0.706,0.261,27,50,Chicago Bulls,83,0.425,0.727,0.143,19,38,1
4/17/2010,40900121,Final,Atlanta Hawks,Milwaukee Bucks,2009,Atlanta Hawks,102,0.539,0.737,0.545,18,40,Milwaukee Bucks,92,0.451,0.706,0.3,11,35,1
4/17/2010,40900131,Final,Boston Celtics,Miami Heat,2009,Boston Celtics,85,0.443,0.786,0.167,18,37,Miami Heat,76,0.397,0.769,0.235,18,40,1
4/17/2010,40900171,Final,Denver Nuggets,Utah Jazz,2009,Denver Nuggets,126,0.571,0.76,0.423,29,42,Utah Jazz,113,0.547,0.75,0.412,26,31,1
4/14/2010,20901217,Final,Atlanta Hawks,Cleveland Cavaliers,2009,Atlanta Hawks,99,0.544,0.647,0.182,26,42,Cleveland Cavaliers,83,0.425,0.556,0.071,18,35,1
4/14/2010,20901218,Final,Boston Celtics,Milwaukee Bucks,2009,Boston Celtics,95,0.474,0.714,0.364,23,34,Milwaukee Bucks,106,0.506,0.667,0.385,25,41,0
4/14/2010,20901219,Final,Charlotte Hornets,Chicago Bulls,2009,Charlotte Hornets,89,0.4,0.846,0.214,20,33,Chicago Bulls,98,0.474,0.8,0.333,18,41,0
4/14/2010,20901220,Final,Dallas Mavericks,San Antonio Spurs,2009,Dallas Mavericks,96,0.412,0.714,0.429,22,47,San Antonio Spurs,89,0.407,0.65,0.091,18,52,1
4/14/2010,20901221,Final,Houston Rockets,New Orleans Pelicans,2009,Houston Rockets,115,0.54,0.6,0.316,31,32,New Orleans Pelicans,123,0.638,0.75,0.6,28,37,0
4/14/2010,20901222,Final,Miami Heat,Brooklyn Nets,2009,Miami Heat,94,0.398,0.75,0.308,15,49,Brooklyn Nets,86,0.363,0.719,0.263,12,54,1
4/14/2010,20901223,Final,Minnesota Timberwolves,Detroit Pistons,2009,Minnesota Timberwolves,98,0.494,0.792,0.25,23,39,Detroit Pistons,103,0.481,0.767,0.235,16,35,0
4/14/2010,20901224,Final,Oklahoma City Thunder,Memphis Grizzlies,2009,Oklahoma City Thunder,114,0.532,0.8,0.4,25,42,Memphis Grizzlies,105,0.459,0.788,0.111,19,39,1
4/14/2010,20901225,Final,Orlando Magic,Philadelphia 76ers,2009,Orlando Magic,125,0.598,0.8,0.44,21,39,Philadelphia 76ers,111,0.518,0.792,0.316,23,31,1
4/14/2010,20901226,Final,Toronto Raptors,New York Knicks,2009,Toronto Raptors,131,0.65,0.8,0.5,28,33,New York Knicks,113,0.433,0.769,0.455,22,38,1
4/14/2010,20901227,Final,Washington Wizards,Indiana Pacers,2009,Washington Wizards,98,0.481,0.741,0.267,20,47,Indiana Pacers,97,0.398,0.875,0.136,15,42,1
4/14/2010,20901228,Final,Los Angeles Clippers,Los Angeles Lakers,2009,Los Angeles Clippers,107,0.506,0.737,0.391,31,48,Los Angeles Lakers,91,0.395,0.679,0.364,20,49,1
4/14/2010,20901229,Final,Portland Trail Blazers,Golden State Warriors,2009,Portland Trail Blazers,116,0.506,0.75,0.385,32,43,Golden State Warriors,122,0.5,0.71,0.4,22,40,0
4/14/2010,20901230,Final,Utah Jazz,Phoenix Suns,2009,Utah Jazz,86,0.375,0.792,0.368,17,41,Phoenix Suns,100,0.473,0.741,0.37,21,42,0
4/13/2010,20901213,Final,Chicago Bulls,Boston Celtics,2009,Chicago Bulls,101,0.482,0.667,0.455,22,49,Boston Celtics,93,0.438,0.75,0.333,18,40,1
4/13/2010,20901214,Final,Golden State Warriors,Utah Jazz,2009,Golden State Warriors,94,0.381,0.821,0.304,20,35,Utah Jazz,103,0.482,0.8,0.278,29,61,0
4/13/2010,20901215,Final,Los Angeles Lakers,Sacramento Kings,2009,Los Angeles Lakers,106,0.494,0.81,0.35,24,39,Sacramento Kings,100,0.478,0.643,0.313,27,41,1
4/13/2010,20901216,Final,Phoenix Suns,Denver Nuggets,2009,Phoenix Suns,123,0.538,0.676,0.583,23,52,Denver Nuggets,101,0.423,0.619,0.286,15,34,1
4/12/2010,20901202,Final,Indiana Pacers,Orlando Magic,2009,Indiana Pacers,98,0.409,0.667,0.345,20,38,Orlando Magic,118,0.481,0.744,0.375,22,53,0
4/12/2010,20901203,Final,Philadelphia 76ers,Miami Heat,2009,Philadelphia 76ers,105,0.547,0.579,0.48,35,30,Miami Heat,107,0.556,0.786,0.417,21,38,0
4/12/2010,20901204,Final,Detroit Pistons,Toronto Raptors,2009,Detroit Pistons,97,0.468,0.783,0.294,20,34,Toronto Raptors,111,0.6,0.75,0.6,37,34,0
4/12/2010,20901205,Final,Brooklyn Nets,Charlotte Hornets,2009,Brooklyn Nets,95,0.393,0.84,0.167,18,43,Charlotte Hornets,105,0.494,0.941,0.429,31,47,0
4/12/2010,20901206,Final,New York Knicks,Washington Wizards,2009,New York Knicks,114,0.513,0.84,0.478,17,39,Washington Wizards,103,0.5,0.579,0.588,25,41,1
4/12/2010,20901207,Final,Milwaukee Bucks,Atlanta Hawks,2009,Milwaukee Bucks,96,0.387,0.765,0.344,20,34,Atlanta Hawks,104,0.527,0.704,0.438,17,48,0
4/12/2010,20901208,Final,San Antonio Spurs,Minnesota Timberwolves,2009,San Antonio Spurs,133,0.58,0.658,0.538,30,39,Minnesota Timberwolves,111,0.476,0.8,0.563,21,36,1
4/12/2010,20901209,Final,Denver Nuggets,Memphis Grizzlies,2009,Denver Nuggets,123,0.46,0.821,0.344,24,48,Memphis Grizzlies,101,0.391,0.75,0.2,17,47,1
4/12/2010,20901210,Final,Portland Trail Blazers,Oklahoma City Thunder,2009,Portland Trail Blazers,103,0.5,0.741,0.2,20,35,Oklahoma City Thunder,95,0.469,0.778,0.389,11,35,1
4/12/2010,20901211,Final,Sacramento Kings,Houston Rockets,2009,Sacramento Kings,107,0.482,0.833,0.417,21,36,Houston Rockets,117,0.518,1,0.333,22,35,0
4/12/2010,20901212,Final,Los Angeles Clippers,Dallas Mavericks,2009,Los Angeles Clippers,94,0.458,0.8,0.353,23,39,Dallas Mavericks,117,0.542,0.842,0.407,37,37,0
4/11/2010,20901195,Final,Cleveland Cavaliers,Orlando Magic,2009,Cleveland Cavaliers,92,0.41,0.783,0.333,17,42,Orlando Magic,98,0.481,0.684,0.346,29,38,0
4/11/2010,20901196,Final,Los Angeles Lakers,Portland Trail Blazers,2009,Los Angeles Lakers,88,0.425,0.643,0.227,19,41,Portland Trail Blazers,91,0.45,0.867,0.4,19,46,0
4/11/2010,20901197,Final,Toronto Raptors,Chicago Bulls,2009,Toronto Raptors,88,0.411,0.6,0.238,22,41,Chicago Bulls,104,0.494,0.739,0.2,26,49,0
4/11/2010,20901199,Final,New York Knicks,Miami Heat,2009,New York Knicks,98,0.452,0.893,0.292,25,39,Miami Heat,111,0.524,0.727,0.389,18,37,0
4/11/2010,20901198,Final,New Orleans Pelicans,Minnesota Timberwolves,2009,New Orleans Pelicans,114,0.524,0.889,0.267,30,49,Minnesota Timberwolves,86,0.394,0.816,0.231,13,30,1
4/11/2010,20901200,Final,Golden State Warriors,Oklahoma City Thunder,2009,Golden State Warriors,120,0.506,0.788,0.571,25,43,Oklahoma City Thunder,117,0.423,0.833,0.429,25,55,1
4/11/2010,20901201,Final,Phoenix Suns,Houston Rockets,2009,Phoenix Suns,116,0.488,0.759,0.476,21,38,Houston Rockets,106,0.447,0.783,0.545,28,45,1
