GAME_DATE,GAME_ID,SEASON,HOME_TEAM_WINS,HOME_TEAM,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
2020-01-23,21900667,2019,0,Brooklyn Nets,113,0.44,0.8,0.457,30,41,Los Angeles Lakers,128,0.5,0.75,0.5,28,52
2020-01-23,21900668,2019,0,Portland Trail Blazers,125,0.505,0.8,0.538,20,43,Dallas Mavericks,133,0.516,0.625,0.468,27,41
2020-01-22,21900654,2019,1,Detroit Pistons,127,0.534,0.841,0.414,19,48,Sacramento Kings,106,0.429,0.522,0.286,23,45
2020-01-22,21900655,2019,0,Orlando Magic,114,0.478,0.75,0.4,26,39,Oklahoma City Thunder,120,0.605,0.826,0.474,22,36
2020-01-22,21900660,2019,1,Toronto Raptors,107,0.465,0.667,0.394,27,53,Philadelphia 76ers,95,0.381,0.722,0.391,25,45
2020-01-22,21900656,2019,1,Atlanta Hawks,102,0.353,0.826,0.314,21,63,Los Angeles Clippers,95,0.423,0.641,0.19,19,45
2020-01-22,21900657,2019,1,Boston Celtics,119,0.506,0.75,0.438,32,44,Memphis Grizzlies,95,0.424,0.8,0.344,24,40
2020-01-22,21900658,2019,1,Miami Heat,134,0.506,0.861,0.515,29,43,Washington Wizards,129,0.505,0.8,0.31,30,41
2020-01-22,21900659,2019,0,New York Knicks,92,0.409,0.692,0.324,24,47,Los Angeles Lakers,100,0.439,0.679,0.333,18,43
2020-01-22,21900661,2019,1,Chicago Bulls,117,0.464,0.811,0.3,21,50,Minnesota Timberwolves,110,0.477,0.542,0.341,27,43
2020-01-22,21900662,2019,1,Houston Rockets,121,0.472,0.857,0.448,26,53,Denver Nuggets,105,0.457,0.733,0.357,25,40
2020-01-22,21900664,2019,0,Phoenix Suns,87,0.357,0.885,0.2,13,44,Indiana Pacers,112,0.536,0.65,0.45,26,42
2020-01-22,21900663,2019,0,New Orleans Pelicans,117,0.464,0.781,0.389,26,41,San Antonio Spurs,121,0.506,0.8,0.407,17,44
2020-01-22,21900665,2019,0,Golden State Warriors,96,0.398,0.833,0.261,20,37,Utah Jazz,129,0.538,0.522,0.425,31,56
2020-01-21,21900653,2019,0,Dallas Mavericks,107,0.429,0.708,0.279,23,49,Los Angeles Clippers,110,0.371,0.788,0.316,19,57
2020-01-20,21900639,2019,1,Washington Wizards,106,0.512,0.813,0.375,22,44,Detroit Pistons,100,0.427,0.7,0.313,19,41
2020-01-20,21900640,2019,0,Atlanta Hawks,117,0.494,0.697,0.364,26,50,Toronto Raptors,122,0.413,0.767,0.31,25,45
2020-01-20,21900641,2019,0,Brooklyn Nets,111,0.481,0.647,0.379,22,47,Philadelphia 76ers,117,0.447,0.741,0.333,30,43
2020-01-20,21900642,2019,0,Charlotte Hornets,83,0.382,0.75,0.303,21,39,Orlando Magic,106,0.478,0.444,0.5,25,47
2020-01-20,21900643,2019,0,Cleveland Cavaliers,86,0.34,0.647,0.333,15,53,New York Knicks,106,0.482,0.882,0.391,17,49
2020-01-20,21900644,2019,1,Miami Heat,118,0.506,0.818,0.381,26,42,Sacramento Kings,113,0.415,0.8,0.255,27,49
2020-01-20,21900645,2019,0,Houston Rockets,107,0.443,0.706,0.2,21,43,Oklahoma City Thunder,112,0.435,0.769,0.375,14,47
2020-01-20,21900646,2019,0,Memphis Grizzlies,116,0.447,0.714,0.273,26,51,New Orleans Pelicans,126,0.477,0.875,0.438,24,43
2020-01-20,21900647,2019,1,Milwaukee Bucks,111,0.584,0.435,0.423,34,48,Chicago Bulls,98,0.37,0.889,0.292,18,39
2020-01-20,21900648,2019,1,Boston Celtics,139,0.559,0.655,0.471,31,48,Los Angeles Lakers,107,0.438,0.759,0.269,22,36
2020-01-20,21900649,2019,0,Minnesota Timberwolves,100,0.418,0.786,0.31,26,42,Denver Nuggets,107,0.478,0.833,0.355,26,53
2020-01-20,21900650,2019,0,Phoenix Suns,118,0.525,0.867,0.364,26,43,San Antonio Spurs,120,0.494,0.773,0.548,30,31
2020-01-20,21900651,2019,1,Utah Jazz,118,0.54,1,0.387,22,53,Indiana Pacers,88,0.419,0.429,0.269,23,30
2020-01-20,21900652,2019,1,Portland Trail Blazers,129,0.44,0.9,0.318,21,54,Golden State Warriors,124,0.414,0.864,0.25,30,60
2020-01-19,21900637,2019,1,San Antonio Spurs,107,0.424,0.958,0.364,27,43,Miami Heat,102,0.43,0.9,0.294,23,47
2020-01-19,21900638,2019,0,Denver Nuggets,107,0.466,0.688,0.13,22,44,Indiana Pacers,115,0.5,0.842,0.448,31,38
2020-01-18,21900626,2019,0,New Orleans Pelicans,130,0.535,0.639,0.366,32,48,Los Angeles Clippers,133,0.495,0.795,0.323,22,36
2020-01-18,21900627,2019,0,Brooklyn Nets,97,0.333,0.941,0.306,23,47,Milwaukee Bucks,117,0.506,0.625,0.459,30,54
2020-01-18,21900628,2019,0,Boston Celtics,119,0.438,0.909,0.357,26,39,Phoenix Suns,123,0.472,0.867,0.419,27,52
2020-01-18,21900629,2019,0,Atlanta Hawks,103,0.43,0.867,0.294,18,32,Detroit Pistons,136,0.593,0.76,0.469,31,41
2020-01-18,21900630,2019,0,New York Knicks,87,0.398,0.611,0.24,20,48,Philadelphia 76ers,90,0.436,0.632,0.313,26,41
2020-01-18,21900631,2019,1,Chicago Bulls,118,0.552,0.765,0.36,25,26,Cleveland Cavaliers,116,0.548,0.913,0.517,27,36
2020-01-18,21900632,2019,0,Minnesota Timberwolves,112,0.404,0.815,0.28,34,49,Toronto Raptors,122,0.516,0.882,0.371,25,42
2020-01-18,21900633,2019,0,Houston Rockets,115,0.444,0.793,0.324,20,46,Los Angeles Lakers,124,0.484,0.719,0.333,25,49
2020-01-18,21900634,2019,1,Golden State Warriors,109,0.457,1,0.3,25,44,Orlando Magic,95,0.453,0.615,0.29,21,46
2020-01-18,21900635,2019,1,Oklahoma City Thunder,119,0.518,0.722,0.318,25,48,Portland Trail Blazers,106,0.429,0.762,0.375,11,40
2020-01-18,21900636,2019,1,Utah Jazz,123,0.506,0.958,0.333,24,47,Sacramento Kings,101,0.488,0.583,0.385,20,37
2020-01-17,21900619,2019,1,Indiana Pacers,116,0.561,0.8,0.333,24,41,Minnesota Timberwolves,114,0.455,0.81,0.436,22,36
2020-01-17,21900620,2019,1,Philadelphia 76ers,100,0.488,1,0.31,30,44,Chicago Bulls,89,0.432,0.733,0.229,21,37
2020-01-17,21900621,2019,1,Toronto Raptors,140,0.571,0.875,0.512,35,41,Washington Wizards,111,0.449,0.696,0.429,19,43
2020-01-17,21900622,2019,1,Memphis Grizzlies,113,0.506,0.7,0.321,32,44,Cleveland Cavaliers,109,0.446,0.692,0.25,18,50
2020-01-17,21900623,2019,0,Oklahoma City Thunder,108,0.44,0.889,0.391,29,35,Miami Heat,115,0.488,0.792,0.389,26,45
2020-01-17,21900624,2019,0,San Antonio Spurs,120,0.459,0.957,0.276,28,48,Atlanta Hawks,121,0.5,0.741,0.475,21,43
2020-01-17,21900625,2019,1,Dallas Mavericks,120,0.438,0.786,0.426,19,43,Portland Trail Blazers,112,0.518,0.682,0.3,25,40
2020-01-16,21900614,2019,0,New York Knicks,98,0.411,0.667,0.308,21,40,Phoenix Suns,121,0.511,0.833,0.4,31,53
2020-01-16,21900615,2019,1,Milwaukee Bucks,128,0.494,0.703,0.516,21,50,Boston Celtics,123,0.439,0.815,0.306,16,43
2020-01-16,21900616,2019,1,New Orleans Pelicans,138,0.548,0.714,0.423,29,45,Utah Jazz,132,0.46,0.781,0.385,23,43
2020-01-16,21900617,2019,0,Golden State Warriors,131,0.442,0.871,0.444,36,42,Denver Nuggets,134,0.47,0.885,0.486,31,56
2020-01-16,21900618,2019,1,Los Angeles Clippers,122,0.495,0.7,0.438,29,59,Orlando Magic,95,0.391,0.563,0.333,24,42
2020-01-15,21900604,2019,0,Boston Celtics,103,0.494,0.6,0.321,21,44,Detroit Pistons,116,0.603,0.526,0.375,30,34
2020-01-15,21900605,2019,1,Philadelphia 76ers,117,0.511,0.64,0.367,25,49,Brooklyn Nets,106,0.437,0.6,0.48,20,44
2020-01-15,21900606,2019,1,Miami Heat,106,0.466,0.538,0.425,26,49,San Antonio Spurs,100,0.438,0.8,0.303,22,41
2020-01-15,21900607,2019,1,Chicago Bulls,115,0.506,0.682,0.368,26,41,Washington Wizards,106,0.468,0.808,0.407,25,38
2020-01-15,21900608,2019,0,Minnesota Timberwolves,99,0.432,0.75,0.393,26,45,Indiana Pacers,104,0.518,0.75,0.304,27,45
2020-01-15,21900609,2019,0,Oklahoma City Thunder,121,0.506,0.95,0.381,32,31,Toronto Raptors,130,0.612,0.733,0.556,33,36
2020-01-15,21900610,2019,1,Denver Nuggets,100,0.481,0.6,0.321,28,40,Charlotte Hornets,86,0.407,0.571,0.343,28,42
2020-01-15,21900611,2019,0,Houston Rockets,107,0.396,0.652,0.327,24,50,Portland Trail Blazers,117,0.432,0.828,0.306,22,58
2020-01-15,21900612,2019,0,Sacramento Kings,123,0.521,0.55,0.364,28,42,Dallas Mavericks,127,0.511,0.833,0.325,24,47
2020-01-15,21900613,2019,0,Los Angeles Lakers,118,0.495,0.636,0.395,34,48,Orlando Magic,119,0.457,0.793,0.385,22,48
2020-01-14,21900598,2019,1,Atlanta Hawks,123,0.495,0.85,0.452,25,46,Phoenix Suns,110,0.46,0.813,0.2,20,40
2020-01-14,21900599,2019,0,Brooklyn Nets,107,0.5,0.6,0.308,22,43,Utah Jazz,118,0.5,0.867,0.361,19,41
2020-01-14,21900600,2019,1,Memphis Grizzlies,121,0.505,0.842,0.351,29,42,Houston Rockets,110,0.43,0.917,0.311,18,41
2020-01-14,21900601,2019,1,Milwaukee Bucks,128,0.489,0.821,0.417,27,59,New York Knicks,102,0.353,0.731,0.297,26,49
2020-01-14,21900602,2019,0,Golden State Warriors,97,0.448,0.769,0.281,27,36,Dallas Mavericks,124,0.51,0.619,0.351,23,53
2020-01-14,21900603,2019,1,Los Angeles Clippers,128,0.521,0.714,0.395,29,53,Cleveland Cavaliers,103,0.418,0.867,0.378,25,40
2020-01-13,21900591,2019,0,Detroit Pistons,110,0.404,0.792,0.344,27,43,New Orleans Pelicans,117,0.417,0.815,0.346,23,61
2020-01-13,21900592,2019,1,Indiana Pacers,101,0.384,0.806,0.385,24,50,Philadelphia 76ers,95,0.416,0.789,0.182,17,52
2020-01-13,21900593,2019,1,Boston Celtics,113,0.47,0.897,0.391,28,43,Chicago Bulls,101,0.457,0.808,0.24,16,38
2020-01-13,21900594,2019,0,Minnesota Timberwolves,104,0.418,0.762,0.343,23,37,Oklahoma City Thunder,117,0.5,0.885,0.4,25,51
2020-01-13,21900595,2019,1,Portland Trail Blazers,115,0.506,0.789,0.432,26,47,Charlotte Hornets,112,0.444,0.778,0.474,24,42
2020-01-13,21900596,2019,0,Sacramento Kings,112,0.517,0.909,0.387,25,44,Orlando Magic,114,0.435,0.833,0.31,17,46
2020-01-13,21900597,2019,1,Los Angeles Lakers,128,0.545,0.75,0.367,33,45,Cleveland Cavaliers,99,0.447,0.667,0.28,21,40
2020-01-12,21900584,2019,1,New York Knicks,124,0.511,0.821,0.29,24,39,Miami Heat,121,0.538,0.821,0.4,24,39
2020-01-12,21900585,2019,0,Washington Wizards,116,0.505,0.882,0.318,28,37,Utah Jazz,127,0.533,0.84,0.333,24,44
2020-01-12,21900586,2019,1,Brooklyn Nets,108,0.532,0.552,0.385,25,62,Atlanta Hawks,86,0.33,0.909,0.25,23,33
2020-01-12,21900587,2019,0,Toronto Raptors,104,0.406,0.818,0.354,30,45,San Antonio Spurs,105,0.437,0.733,0.219,24,51
2020-01-12,21900588,2019,1,Memphis Grizzlies,122,0.45,0.84,0.314,33,60,Golden State Warriors,102,0.38,0.714,0.5,23,47
2020-01-12,21900589,2019,1,Denver Nuggets,114,0.481,0.784,0.44,24,44,Los Angeles Clippers,104,0.452,0.769,0.242,21,42
2020-01-12,21900590,2019,1,Phoenix Suns,100,0.5,0.611,0.333,22,51,Charlotte Hornets,92,0.419,0.667,0.229,25,37
2020-01-11,21900577,2019,1,Houston Rockets,139,0.516,0.793,0.4,29,58,Minnesota Timberwolves,109,0.379,0.667,0.271,28,44
2020-01-11,21900578,2019,1,Boston Celtics,140,0.55,0.889,0.483,29,53,New Orleans Pelicans,105,0.4,0.611,0.311,29,43
2020-01-11,21900579,2019,0,Detroit Pistons,99,0.462,0.667,0.321,22,42,Chicago Bulls,108,0.506,0.929,0.314,24,38
2020-01-11,21900580,2019,0,Oklahoma City Thunder,110,0.467,0.882,0.29,23,37,Los Angeles Lakers,125,0.515,0.8,0.469,21,54
2020-01-11,21900581,2019,1,Dallas Mavericks,109,0.506,0.667,0.407,22,54,Philadelphia 76ers,91,0.378,0.667,0.243,22,43
2020-01-11,21900582,2019,0,Denver Nuggets,103,0.432,0.722,0.205,23,42,Cleveland Cavaliers,111,0.494,0.846,0.324,22,55
2020-01-11,21900583,2019,0,Portland Trail Blazers,101,0.389,0.81,0.278,17,48,Milwaukee Bucks,122,0.456,0.7,0.368,21,60
2020-01-10,21900567,2019,1,Washington Wizards,111,0.375,0.607,0.345,26,57,Atlanta Hawks,101,0.461,0.5,0.241,19,56
2020-01-10,21900569,2019,0,New York Knicks,111,0.46,0.7,0.185,26,46,New Orleans Pelicans,123,0.558,0.529,0.474,35,43
2020-01-10,21900568,2019,1,Brooklyn Nets,117,0.484,0.632,0.341,31,51,Miami Heat,113,0.518,0.857,0.241,26,40
2020-01-10,21900570,2019,0,Chicago Bulls,105,0.463,0.813,0.439,16,36,Indiana Pacers,116,0.571,0.643,0.367,31,46
2020-01-10,21900571,2019,1,Memphis Grizzlies,134,0.52,0.875,0.421,39,49,San Antonio Spurs,121,0.483,0.87,0.425,29,37
2020-01-10,21900573,2019,1,Phoenix Suns,98,0.418,0.885,0.321,19,44,Orlando Magic,94,0.371,0.792,0.273,15,49
2020-01-10,21900574,2019,1,Utah Jazz,109,0.506,0.786,0.429,28,40,Charlotte Hornets,92,0.467,0.737,0.308,20,37
2020-01-10,21900572,2019,0,Dallas Mavericks,114,0.406,0.676,0.289,19,47,Los Angeles Lakers,129,0.528,0.781,0.417,18,49
2020-01-10,21900575,2019,0,Sacramento Kings,106,0.458,0.8,0.286,26,45,Milwaukee Bucks,127,0.495,0.767,0.256,29,52
2020-01-10,21900576,2019,1,Los Angeles Clippers,109,0.488,0.727,0.282,27,54,Golden State Warriors,100,0.385,0.72,0.205,28,46
2020-01-09,21900563,2019,0,Detroit Pistons,112,0.49,0.625,0.3,20,46,Cleveland Cavaliers,115,0.527,0.7,0.25,24,39
2020-01-09,21900564,2019,1,Philadelphia 76ers,109,0.489,0.706,0.407,24,48,Boston Celtics,98,0.432,1,0.389,17,38
2020-01-09,21900565,2019,1,Minnesota Timberwolves,116,0.494,0.714,0.406,25,56,Portland Trail Blazers,102,0.365,0.677,0.297,14,41
2020-01-09,21900566,2019,1,Oklahoma City Thunder,113,0.494,0.8,0.344,22,52,Houston Rockets,92,0.382,0.929,0.275,16,39
2020-01-08,21900554,2019,0,Boston Celtics,114,0.416,0.9,0.342,26,39,San Antonio Spurs,129,0.552,0.923,0.31,28,49
2020-01-08,21900555,2019,0,Charlotte Hornets,110,0.442,0.731,0.405,30,50,Toronto Raptors,112,0.447,0.7,0.389,34,46
2020-01-08,21900556,2019,0,Indiana Pacers,108,0.476,0.76,0.333,25,37,Miami Heat,122,0.531,0.8,0.421,28,41
2020-01-08,21900557,2019,1,Orlando Magic,123,0.494,0.794,0.37,24,51,Washington Wizards,89,0.429,0.579,0.261,24,40
2020-01-08,21900558,2019,0,Atlanta Hawks,115,0.368,0.889,0.295,20,54,Houston Rockets,122,0.424,0.756,0.289,22,59
2020-01-08,21900559,2019,0,Dallas Mavericks,106,0.506,0.667,0.343,27,38,Denver Nuggets,107,0.482,0.8,0.375,27,38
2020-01-08,21900560,2019,1,New Orleans Pelicans,123,0.471,0.813,0.341,31,50,Chicago Bulls,108,0.446,0.571,0.4,22,39
2020-01-08,21900561,2019,1,Utah Jazz,128,0.544,0.609,0.372,29,50,New York Knicks,104,0.433,1,0.36,18,41
2020-01-08,21900562,2019,0,Golden State Warriors,98,0.379,0.85,0.395,29,52,Milwaukee Bucks,107,0.402,0.875,0.22,22,47
2020-01-07,21900548,2019,0,Cleveland Cavaliers,113,0.494,0.938,0.452,29,46,Detroit Pistons,115,0.462,0.857,0.394,26,40
2020-01-07,21900549,2019,0,Toronto Raptors,99,0.365,0.737,0.357,21,57,Portland Trail Blazers,101,0.432,0.857,0.371,23,45
2020-01-07,21900550,2019,0,Brooklyn Nets,103,0.408,0.75,0.297,19,52,Oklahoma City Thunder,111,0.413,0.828,0.297,19,51
2020-01-07,21900551,2019,1,Memphis Grizzlies,119,0.517,0.905,0.286,22,44,Minnesota Timberwolves,112,0.444,0.81,0.319,23,40
2020-01-07,21900552,2019,0,Phoenix Suns,103,0.481,0.818,0.314,24,41,Sacramento Kings,114,0.44,0.893,0.417,18,41
2020-01-07,21900553,2019,1,Los Angeles Lakers,117,0.5,0.857,0.472,27,48,New York Knicks,87,0.389,0.563,0.2,15,47
2020-01-06,21900539,2019,0,Charlotte Hornets,104,0.457,0.909,0.333,21,38,Indiana Pacers,115,0.528,0.786,0.385,31,43
2020-01-06,21900540,2019,1,Orlando Magic,101,0.432,0.742,0.308,21,60,Brooklyn Nets,89,0.333,0.789,0.213,20,46
2020-01-06,21900541,2019,1,Philadelphia 76ers,120,0.511,0.833,0.5,31,42,Oklahoma City Thunder,113,0.449,0.677,0.414,17,47
2020-01-06,21900542,2019,1,Washington Wizards,99,0.464,0.609,0.333,18,47,Boston Celtics,94,0.347,0.769,0.216,17,55
2020-01-06,21900543,2019,0,Atlanta Hawks,115,0.455,0.844,0.462,24,34,Denver Nuggets,123,0.511,0.741,0.333,27,41
2020-01-06,21900544,2019,0,New Orleans Pelicans,126,0.479,0.8,0.387,23,48,Utah Jazz,128,0.511,0.833,0.485,19,43
2020-01-06,21900545,2019,1,Dallas Mavericks,118,0.524,0.737,0.39,25,43,Chicago Bulls,110,0.469,0.818,0.29,25,45
2020-01-06,21900546,2019,1,San Antonio Spurs,126,0.511,0.895,0.543,23,54,Milwaukee Bucks,104,0.4,0.929,0.333,24,38
2020-01-06,21900547,2019,1,Sacramento Kings,111,0.481,0.783,0.5,27,43,Golden State Warriors,98,0.395,0.781,0.192,19,44
2020-01-05,21900534,2019,1,Los Angeles Clippers,135,0.542,0.818,0.563,25,42,New York Knicks,132,0.571,0.649,0.522,22,37
2020-01-05,21900535,2019,1,Miami Heat,122,0.522,0.625,0.409,34,47,Portland Trail Blazers,111,0.46,0.9,0.351,21,40
2020-01-05,21900536,2019,0,Cleveland Cavaliers,103,0.476,0.789,0.32,15,44,Minnesota Timberwolves,118,0.495,0.769,0.368,32,43
2020-01-05,21900537,2019,0,Phoenix Suns,114,0.453,0.846,0.231,25,46,Memphis Grizzlies,121,0.542,0.765,0.429,31,42
2020-01-05,21900538,2019,1,Los Angeles Lakers,106,0.457,0.696,0.3,23,50,Detroit Pistons,99,0.372,0.857,0.423,21,43
2020-01-04,21900523,2019,0,Los Angeles Clippers,114,0.446,0.773,0.233,20,49,Memphis Grizzlies,140,0.51,0.857,0.462,36,54
2020-01-04,21900524,2019,0,Brooklyn Nets,102,0.478,0.735,0.371,24,38,Toronto Raptors,121,0.454,0.714,0.406,21,43
2020-01-04,21900525,2019,0,Orlando Magic,96,0.447,0.75,0.297,21,46,Utah Jazz,109,0.452,0.643,0.4,22,51
2020-01-04,21900526,2019,1,Atlanta Hawks,116,0.512,0.917,0.313,22,40,Indiana Pacers,111,0.414,0.829,0.37,24,39
2020-01-04,21900527,2019,0,Cleveland Cavaliers,106,0.459,0.824,0.467,19,42,Oklahoma City Thunder,121,0.448,0.808,0.378,24,52
2020-01-04,21900528,2019,1,Washington Wizards,128,0.549,0.815,0.375,20,49,Denver Nuggets,114,0.46,0.824,0.207,18,33
2020-01-04,21900529,2019,0,Chicago Bulls,104,0.425,0.742,0.382,23,37,Boston Celtics,111,0.524,0.81,0.421,22,44
2020-01-04,21900530,2019,0,Dallas Mavericks,120,0.47,0.846,0.3,28,41,Charlotte Hornets,123,0.494,0.903,0.44,27,53
2020-01-04,21900531,2019,1,Milwaukee Bucks,127,0.494,0.727,0.378,23,49,San Antonio Spurs,118,0.413,0.912,0.344,20,50
2020-01-04,21900532,2019,0,Golden State Warriors,104,0.402,0.844,0.524,26,42,Detroit Pistons,111,0.518,0.875,0.407,24,46
2020-01-04,21900533,2019,0,Sacramento Kings,115,0.447,0.75,0.571,20,51,New Orleans Pelicans,117,0.437,0.758,0.356,28,44
2020-01-03,21900517,2019,1,Boston Celtics,109,0.441,0.724,0.24,23,54,Atlanta Hawks,106,0.419,0.8,0.356,26,42
2020-01-03,21900518,2019,1,Orlando Magic,105,0.407,0.897,0.371,25,44,Miami Heat,85,0.375,0.783,0.189,16,49
2020-01-03,21900519,2019,0,Washington Wizards,103,0.422,0.64,0.333,19,41,Portland Trail Blazers,122,0.511,0.788,0.24,16,41
2020-01-03,21900520,2019,1,Houston Rockets,118,0.477,0.75,0.375,22,46,Philadelphia 76ers,108,0.457,0.72,0.222,32,44
2020-01-03,21900521,2019,1,Phoenix Suns,120,0.467,0.788,0.357,28,48,New York Knicks,112,0.446,0.667,0.27,19,52
2020-01-03,21900522,2019,1,Los Angeles Lakers,123,0.5,0.821,0.483,29,47,New Orleans Pelicans,113,0.471,0.857,0.297,24,40
2020-01-02,21900508,2019,0,Cleveland Cavaliers,106,0.506,0.786,0.371,26,42,Charlotte Hornets,109,0.446,0.833,0.395,25,39
2020-01-02,21900509,2019,0,Indiana Pacers,116,0.524,0.72,0.462,32,34,Denver Nuggets,124,0.529,0.889,0.296,27,47
2020-01-02,21900510,2019,1,Miami Heat,84,0.407,0.545,0.324,23,50,Toronto Raptors,76,0.315,0.824,0.143,20,48
2020-01-02,21900511,2019,0,Chicago Bulls,98,0.394,0.765,0.306,22,45,Utah Jazz,102,0.487,0.773,0.367,24,42
2020-01-02,21900512,2019,1,Minnesota Timberwolves,99,0.4,0.588,0.302,22,52,Golden State Warriors,84,0.429,0.714,0.15,20,43
2020-01-02,21900513,2019,1,Dallas Mavericks,123,0.506,0.882,0.474,22,46,Brooklyn Nets,111,0.462,0.882,0.324,29,44
2020-01-02,21900514,2019,0,San Antonio Spurs,103,0.435,0.833,0.419,22,45,Oklahoma City Thunder,109,0.483,0.7,0.36,19,43
2020-01-02,21900515,2019,1,Sacramento Kings,128,0.489,0.839,0.412,26,41,Memphis Grizzlies,123,0.484,0.952,0.382,31,42
2020-01-02,21900516,2019,1,Los Angeles Clippers,126,0.543,0.714,0.393,29,51,Detroit Pistons,112,0.426,0.714,0.212,20,45
2020-01-01,21900504,2019,0,Washington Wizards,101,0.379,0.839,0.29,18,46,Orlando Magic,122,0.474,0.741,0.375,25,52
2020-01-01,21900505,2019,1,New York Knicks,117,0.48,0.643,0.389,29,55,Portland Trail Blazers,93,0.394,0.6,0.313,17,47
2020-01-01,21900506,2019,1,Milwaukee Bucks,106,0.426,0.654,0.25,24,60,Minnesota Timberwolves,104,0.374,0.75,0.326,18,48
2020-01-01,21900507,2019,1,Los Angeles Lakers,117,0.478,0.706,0.25,25,45,Phoenix Suns,107,0.488,0.739,0.261,32,47
2019-12-31,21900497,2019,0,Charlotte Hornets,92,0.395,0.75,0.353,25,41,Boston Celtics,109,0.454,0.7,0.368,25,54
2019-12-31,21900498,2019,1,Indiana Pacers,115,0.488,0.769,0.44,35,38,Philadelphia 76ers,97,0.407,0.85,0.207,24,47
2019-12-31,21900499,2019,0,Sacramento Kings,87,0.413,0.684,0.286,20,41,Los Angeles Clippers,105,0.409,0.955,0.333,21,51
2019-12-31,21900500,2019,1,Toronto Raptors,117,0.476,0.8,0.436,29,45,Cleveland Cavaliers,97,0.425,0.813,0.263,21,41
2019-12-31,21900501,2019,1,Houston Rockets,130,0.529,0.71,0.471,20,43,Denver Nuggets,104,0.464,0.667,0.32,25,39
2019-12-31,21900502,2019,1,San Antonio Spurs,117,0.469,0.765,0.452,30,53,Golden State Warriors,113,0.458,0.722,0.444,31,44
2019-12-31,21900503,2019,1,Oklahoma City Thunder,106,0.429,0.786,0.222,18,56,Dallas Mavericks,101,0.355,0.741,0.294,19,49
2019-12-30,21900491,2019,0,Orlando Magic,93,0.416,0.583,0.2,22,40,Atlanta Hawks,101,0.481,0.824,0.31,21,52
2019-12-30,21900492,2019,1,Washington Wizards,123,0.512,0.667,0.459,26,40,Miami Heat,105,0.452,0.744,0.357,18,44
2019-12-30,21900493,2019,0,Chicago Bulls,102,0.374,0.625,0.386,26,43,Milwaukee Bucks,123,0.548,0.833,0.344,29,59
2019-12-30,21900494,2019,1,Minnesota Timberwolves,122,0.404,0.724,0.386,20,60,Brooklyn Nets,115,0.404,0.741,0.366,22,58
2019-12-30,21900495,2019,1,Utah Jazz,104,0.47,0.8,0.385,20,46,Detroit Pistons,81,0.38,0.739,0.286,14,43
2019-12-30,21900496,2019,0,Portland Trail Blazers,116,0.458,0.778,0.412,24,42,Phoenix Suns,122,0.478,0.955,0.565,29,44
2019-12-29,21900486,2019,0,Toronto Raptors,97,0.422,1,0.375,21,42,Oklahoma City Thunder,98,0.436,0.87,0.303,15,43
2019-12-29,21900487,2019,1,Memphis Grizzlies,117,0.489,1,0.286,30,50,Charlotte Hornets,104,0.43,0.656,0.29,23,42
2019-12-29,21900488,2019,1,New Orleans Pelicans,127,0.49,0.692,0.409,32,47,Houston Rockets,112,0.519,0.65,0.385,29,41
2019-12-29,21900489,2019,1,Denver Nuggets,120,0.519,0.903,0.276,23,37,Sacramento Kings,115,0.529,0.706,0.382,32,35
2019-12-29,21900490,2019,1,Los Angeles Lakers,108,0.487,0.821,0.391,28,39,Dallas Mavericks,95,0.36,0.9,0.302,17,45
2019-12-28,21900472,2019,1,Denver Nuggets,119,0.484,0.741,0.31,28,43,Memphis Grizzlies,110,0.488,0.76,0.3,32,45
2019-12-28,21900473,2019,0,Boston Celtics,97,0.397,0.778,0.219,18,31,Toronto Raptors,113,0.524,0.647,0.412,27,53
2019-12-28,21900474,2019,1,New Orleans Pelicans,120,0.462,0.8,0.429,25,49,Indiana Pacers,98,0.388,0.897,0.214,17,46
2019-12-28,21900475,2019,1,Miami Heat,117,0.447,0.793,0.357,26,43,Philadelphia 76ers,116,0.472,0.759,0.333,24,47
2019-12-28,21900476,2019,0,Washington Wizards,100,0.344,0.774,0.4,16,49,New York Knicks,107,0.447,0.769,0.355,25,56
2019-12-28,21900477,2019,1,Chicago Bulls,116,0.494,0.789,0.484,22,51,Atlanta Hawks,81,0.372,0.727,0.265,24,39
2019-12-28,21900478,2019,1,Houston Rockets,108,0.436,0.438,0.31,16,54,Brooklyn Nets,98,0.402,0.619,0.282,24,47
2019-12-28,21900479,2019,0,Minnesota Timberwolves,88,0.355,0.737,0.216,17,39,Cleveland Cavaliers,94,0.416,0.722,0.2,13,61
2019-12-28,21900480,2019,1,Milwaukee Bucks,111,0.512,0.667,0.351,30,57,Orlando Magic,100,0.402,0.842,0.4,21,35
2019-12-28,21900481,2019,1,San Antonio Spurs,136,0.57,0.8,0.514,30,51,Detroit Pistons,109,0.444,0.567,0.333,20,40
2019-12-28,21900482,2019,0,Golden State Warriors,121,0.489,0.765,0.462,28,42,Dallas Mavericks,141,0.522,1,0.471,35,46
2019-12-28,21900483,2019,0,Sacramento Kings,110,0.488,0.667,0.387,19,36,Phoenix Suns,112,0.517,0.867,0.346,30,41
